"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Switch across listing tabs (Overdue, Upcoming, Due, All) and verify table updates cleanly without error.","1425","TC-RENEWAL-004: Verify Status Segment Tab Switching on Renewal Lead Listing","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Click Download button, save Excel file to disk, and verify file existence and non-zero size.","628","TC-DOWNLOAD-007: Download Physical Excel File to Disk & Validate Integrity","tests.latest_tests","2026-09-05","passed","2026-09-05","TestReportDownload","test_report_download","",""
"Verify closing the Create Lead modal does not create a lead and restores the listing view.","1947","TC-LEAD-NEG-003: Verify Modal Dismissal Cancels Lead Creation","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCreateLeadFlow","test_create_lead_flow","",""
"Click 'Copy' button and assert clipboard confirmation.","10013","TC-PAYMENT-013: Copy Generated Payment Link to Clipboard & Verify Confirmation","tests.latest_tests","2026-09-05","failed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Reset existing lead records for target mobile in PostgreSQL database.","88","TC-DEMO-001: Execute Database Pre-cleanup for Target Mobile Number","tests.latest_tests","2026-09-05","passed","2026-09-05","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Assert that no error alerts, crashes, or 'Something went wrong' states exist on the report page.","5","TC-REP-003: Verify Absence of System Errors, 500 Banners & Broken State","tests.latest_tests","2026-09-05","passed","2026-09-05","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Fill Address and Pincode 781037; verify City (Kamrup) and State (Assam) auto-fill.","2689","TC-PAYMENT-005: Fill Billing Address & Verify Pincode Auto-Populates City & State","tests.latest_tests","2026-09-05","passed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Navigate to Renewal Dashboard (/dashboard/renewal), apply 'This Month' and 'Desktop' filters, verify key KPI tables and metrics are rendered, and scan for any red error messages or anomalies.","5754","TC-RENEWAL-001: Verify Renewal Dashboard UI, Filters, Metrics & Error Absence","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Call /auth/v1/enquiry/sanitize/v2/ to trigger sanitization on the enquiry.","1569","TC-ENQ-003: Trigger Enquiry Sanitization API","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
"Query PostgreSQL to verify that enquiry is processed and lead state is updated.","17","TC-ENQ-006: Verify Final Lead Record State in Database","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
"Verifies server-side rejection when submitting an incorrect OTP:
1. Enter registered valid email and advance to OTP screen
2. Enter intentionally incorrect OTP digits
3. Verify 'Invalid OTP' error message is displayed
4. Verify Company Listing is NOT accessible and user remains on OTP screen","21320","TC-AUTH-NEG-04: Verify Incorrect OTP Displays Error and Prevents Authentication","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCrmLoginFlow","test_crm_login","",""
"Enquiry creation accepts empty/missing mobile with 200, and sanitization API fails validation.","299","TC-ENQ-007: [Negative] Create Enquiry with Missing Mobile and Assert Failure at Sanitization API","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
"Trigger /enquiryToLead when enquiry is in 'pending' state without waiting for sanitization.","3852","TC-ENQ-010: [Negative] Trigger Conversion when State is 'pending'","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
"Select 'CRM SUPER ADMIN' for Assigned To and '3M Infocare' for Partner Name.","7873","TC-DOWNLOAD-003: Configure 'Assigned To' & 'Partner Name' Filters","tests.latest_tests","2026-09-05","passed","2026-09-05","TestReportDownload","test_report_download","",""
"Verify that the primary Overall Summary data table loads and is visible.","14258","TC-REP-004: Verify Overall Summary Main Data Table Rendering","tests.latest_tests","2026-09-05","passed","2026-09-05","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Fill valid problem description and solution provided textboxes.","914","TC-SUPPORT-001: Fill Problem and Solution Descriptions","tests.latest_tests","2026-09-05","passed","2026-09-05","TestSupportTicketFlow","test_support_ticket_flow","",""
"Select configured Disposition and Sub-Disposition options.","2017","TC-SUPPORT-003: Configure Disposition and Sub-Disposition","tests.latest_tests","2026-09-05","passed","2026-09-05","TestSupportTicketFlow","test_support_ticket_flow","",""
"Click 'Back to listing' button and assert return to /payments/listing.","10012","TC-PAYMENT-014: Navigate 'Back to listing' & Assert Payments Listing Screen","tests.latest_tests","2026-09-05","failed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Verifies server-side rejection for unregistered accounts:
1. Enter syntactically valid but unregistered email address
2. Verify Continue button becomes enabled
3. Click Continue button
4. Verify 'Invalid Credential' error message or notification appears
5. Verify user remains on Login screen and is not navigated to OTP screen","2682","TC-AUTH-NEG-03: Verify Unregistered Email Displays Error and Stays on Login Page","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCrmLoginFlow","test_crm_login","",""
"Select configured status from the Status dropdown.","4284","TC-SUPPORT-004: Set Support Ticket Status","tests.latest_tests","2026-09-05","passed","2026-09-05","TestSupportTicketFlow","test_support_ticket_flow","",""
"Verify that 'Follow Up Hygiene (Assigned to First Follow Up)' is present in the table.","6","TC-REP-008: Validate 'Follow Up Hygiene (Assigned to First Follow Up)' Metric Section","tests.latest_tests","2026-09-05","passed","2026-09-05","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Find the 'Overall Summary' row in the reports listing and click its 'View Report' button.","475","TC-REP-002: Locate 'Overall Summary' Row and Open 'View Report'","tests.latest_tests","2026-09-05","passed","2026-09-05","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"","2011","TC-DEMO-NEG-01: [Negative] Validate Form Submission Blocked with Empty Mobile","tests.latest_tests","2026-09-05","passed","2026-09-05","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Verify that 'KPI (Overall Any Duration Conversion)' is present in the table.","7","TC-REP-007: Validate 'KPI (Overall Any Duration Conversion)' Metric Section","tests.latest_tests","2026-09-05","passed","2026-09-05","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Verify that the 'BIPL Generated' data metric section is present in the table.","6","TC-REP-006: Validate 'BIPL Generated' Metric Column & Section Presence","tests.latest_tests","2026-09-05","passed","2026-09-05","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Verifies that empty and whitespace-only email entries cannot be submitted.","2073","TC-AUTH-NEG-02: Verify Continue Button Disabled on Empty or Whitespace-Only Email","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCrmLoginFlow","test_crm_login","",""
"Click 'Download Report' icon button for Overall Summary and verify modal opens.","693","TC-DOWNLOAD-002: Open 'Advance Filters' Dialog for Overall Summary","tests.latest_tests","2026-09-05","passed","2026-09-05","TestReportDownload","test_report_download","",""
"Select 360 Days duration and assert plans grid is displayed.","30430","TC-PAYMENT-007: Activate '360 Days' Plan Duration & Verify Plans Grid Rendering","tests.latest_tests","2026-09-05","broken","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Reset existing payment prospect records in PostgreSQL for mobile 9811511401 and rohitsolanki1170@gmail.com.","158","TC-PAYMENT-001: Execute Database Pre-cleanup for Target Mobile & Email","tests.latest_tests","2026-09-05","passed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Attempt to submit Follow-Up modal without selecting Call Disposition and assert submission is prevented.","128","TC-RENEWAL-008: Verify Mandatory Validation when Saving Follow-Up without Call Disposition","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Verifies that the Clear Email (X) button correctly clears the input and resets Continue button state:
1. Enter a valid email
2. Verify Continue button becomes enabled and Clear button is visible
3. Click the Clear button
4. Verify email input is cleared and Continue button is disabled again","2286","TC-AUTH-NEG-05: Verify Email Clear (X) Button Resets Field and Disables Continue","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCrmLoginFlow","test_crm_login","",""
"Open History modal, switch to Follow Up History tab, and assert newly created follow-up card.","3137","TC-RENEWAL-015: Open History Modal & Verify Follow-Up Record and Remarks","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Verifies that client-side email format validation prevents submission for malformed email syntax.","2541","TC-AUTH-NEG-01: Verify Continue Button Remains Disabled for Malformed Email Format","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCrmLoginFlow","test_crm_login","",""
"Click table column headers (Company Name / Expiry Date) to test sorting and ensure table re-renders cleanly.","1384","TC-RENEWAL-006: Verify Sortable Columns on Renewal Lead Listing Table","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Query PostgreSQL database to assert lead record is stored for target mobile.","2032","TC-DEMO-006: Verify Record Persistence in PostgreSQL Database","tests.latest_tests","2026-09-05","passed","2026-09-05","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Click row to open Order Summary modal and assert pricing details and customer info.","30414","TC-PAYMENT-016: Open and Verify Row-Level 'Order Summary' Modal Details & Pricing","tests.latest_tests","2026-09-05","broken","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Verify that user can navigate to the Report listing module and URL reflects /report.","6481","TC-REP-001: Verify Successful Navigation to Report Module & Page URL","tests.latest_tests","2026-09-05","passed","2026-09-05","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Clear search input and verify listing table restores and displays records.","2805","TC-RENEWAL-013: Clear Search Filter and Verify Full Lead Listing Restores","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Verify that the newly inserted enquiry appears in PostgreSQL with initial 'pending' status.","38","TC-ENQ-002: Verify Created Enquiry Exists in DB with Initial State","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
"Verify that submitting an empty Add Support form triggers mandatory validation and prevents submission.","488","TC-SUPPORT-NEG-01: Verify Blank Form Submission Is Blocked","tests.latest_tests","2026-09-05","passed","2026-09-05","TestSupportTicketFlow","test_support_ticket_flow","",""
"Send enquiry create request without client/secret headers and assert unauthorized.","116","TC-ENQ-008: [Negative] Create Enquiry with Missing / Invalid Authorization Headers","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
"Select 'Demo Scheduled' from the Stage dropdown on Lead Details dialog.","5290","TC-DEMO-003: Update Lead Stage to 'Demo Scheduled'","tests.latest_tests","2026-09-05","passed","2026-09-05","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Verify entering incomplete mobile number (<10 digits) prevents submission.","1981","TC-LEAD-NEG-002: Validate Mobile Number Field with Short Invalid Length (< 10 Digits)","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCreateLeadFlow","test_create_lead_flow","",""
"","5158","TC-LEAD-005: Close Details Dialog and Search Created Lead in Listing Table","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCreateLeadFlow","test_create_lead_flow","",""
"Fill valid target mobile, contact person, and remarks, then submit.","2275","TC-DEMO-002: Open Create Lead Modal and Submit Valid Details","tests.latest_tests","2026-09-05","passed","2026-09-05","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Enter 5-digit incomplete mobile number and verify submission is blocked.","1497","TC-PAYMENT-NEG-02: Verify Incomplete Mobile Number (<10 Digits) Rejection","tests.latest_tests","2026-09-05","passed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"","1313","TC-LEAD-003: Fill Valid Dynamic Mobile, Contact Person & Remarks","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCreateLeadFlow","test_create_lead_flow","",""
"Verify that the user navigates to the Report module and reports listing table is visible.","5898","TC-DOWNLOAD-001: Navigate to Report Module and Verify Listing View","tests.latest_tests","2026-09-05","passed","2026-09-05","TestReportDownload","test_report_download","",""
"","1942","TC-DEMO-NEG-03: [Negative] Verify Create Lead Modal Dismissal via Close Button","tests.latest_tests","2026-09-05","passed","2026-09-05","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Navigate across other tabs in the History dialog (Status History / Audit logs) and close cleanly.","1031","TC-RENEWAL-016: Navigate History Modal Tabs and Close Cleanly","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Click 'New' button under Desktop tab and verify Prospect/Invoice Details form opens.","1765","TC-PAYMENT-003: Open 'New' Prospect Creation Form Under Desktop Tab","tests.latest_tests","2026-09-05","passed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Select 'Follow Up - Customer', enter dynamic remarks, save details, and assert success toast.","2997","TC-RENEWAL-010: Configure Call Disposition, Dynamic Remarks & Save Details","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Search with a non-existent 10-digit Subscription ID ('0000000000') and verify empty state display.","3921","TC-RENEWAL-011: Search Renewal Listing with Non-Existent Subscription ID","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Search with special characters and SQL injection payload strings, asserting system handles them safely without UI crash.","2526","TC-RENEWAL-012: Search Renewal Listing with Special Characters and Injection Strings","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Select 'Follow Up - Customer' from Call Disposition dropdown.","1474","TC-DEMO-004: Select Call Disposition ('Follow Up - Customer')","tests.latest_tests","2026-09-05","passed","2026-09-05","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Fill valid Mobile (9811511401), unique dynamic Email, and Name (Test Rohit).","1340","TC-PAYMENT-004: Fill Customer Identity Details (Mobile, Dynamic Email, Customer Name)","tests.latest_tests","2026-09-05","passed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Verify pagination selector exists, switch rows per page or inspect page controls, and ensure table stability.","147","TC-RENEWAL-005: Verify Listing Rows Per Page and Pagination Controls","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Click 'Save and Continue' and assert 'Payment prospect created successfully' toast.","15474","TC-PAYMENT-006: Submit Prospect Form & Verify Success Toast Notification","tests.latest_tests","2026-09-05","failed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Assert that the Dashboard KPI Lead count strictly equals the Leads Listing 'All' tab count.","11","TC-DASH-007: Verify Data Synchronization Between Dashboard Count and Listing Count","tests.latest_tests","2026-09-05","passed","2026-09-05","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Click the Excel icon button to trigger generation and close dialog.","1460","TC-DOWNLOAD-005: Trigger Excel Report Generation from Advance Filters Modal","tests.latest_tests","2026-09-05","passed","2026-09-05","TestReportDownload","test_report_download","",""
"Navigate to Renewal Lead Listing (/lead/renewal/listing) and verify header columns & table load.","5617","TC-RENEWAL-003: Navigate to Renewal Lead Listing & Validate Columns","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"","15","TC-LEAD-001: Verify Navigation to Lead Module and Listing Table Load","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCreateLeadFlow","test_create_lead_flow","",""
"Locate Dashboard KPI metrics table, assert visibility, and capture DOM structure.","20","TC-DASH-003: Verify Dashboard KPI Metrics Table Rendering & Structure","tests.latest_tests","2026-09-05","passed","2026-09-05","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Click Deduct TDS switch and assert confirmation modal appears.","30021","TC-PAYMENT-010: Trigger 'Deduct TDS' Toggle & Verify 'Confirm TDS Deduction' Modal","tests.latest_tests","2026-09-05","broken","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"","2085","TC-DEMO-NEG-02: [Negative] Validate Mobile Number Field with Short Invalid Length (<10 digits)","tests.latest_tests","2026-09-05","passed","2026-09-05","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Locate 'All (N)' tab on the Leads listing page, parse numeric count using regex.","172","TC-DASH-006: Extract Lead Count from 'All' Tab on Leads Listing Page","tests.latest_tests","2026-09-05","passed","2026-09-05","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Poll the reports listing row until status becomes 'Completed' and format shows 'XLSX'.","12678","TC-DOWNLOAD-006: Poll and Verify Report Generation Status ('Completed' & 'XLSX')","tests.latest_tests","2026-09-05","passed","2026-09-05","TestReportDownload","test_report_download","",""
"Perform database pre-cleanup and call /API/enquiry/create/ with configured payload & headers.","13343","TC-ENQ-001: DB Pre-cleanup and Create Enquiry via REST API","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
"Enter invalid email format (missing domain) and verify submission is blocked.","1511","TC-PAYMENT-NEG-03: Verify Invalid Email Format Rejection","tests.latest_tests","2026-09-05","passed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Verify that the 'Tasks for Today' header / section is rendered and visible on dashboard.","8","TC-DASH-002: Verify 'Tasks for Today' Dashboard Section Visibility","tests.latest_tests","2026-09-05","passed","2026-09-05","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Click Dashboard menu item from main navigation and assert URL.","459","TC-SUPPORT-007: Navigate to Support Dashboard & Verify Landing URL","tests.latest_tests","2026-09-05","passed","2026-09-05","TestSupportTicketFlow","test_support_ticket_flow","",""
"Verify that Customer Name, Disposition, and Sub Disposition appear in the history grid.","13","TC-SUPPORT-006: Verify Newly Created Ticket in Support History Grid","tests.latest_tests","2026-09-05","passed","2026-09-05","TestSupportTicketFlow","test_support_ticket_flow","",""
"Select 'BIPL' for Generated By and apply Date Range via 'Done' button.","5786","TC-DOWNLOAD-004: Configure 'Generated By' & 'Date Range' Filters","tests.latest_tests","2026-09-05","passed","2026-09-05","TestReportDownload","test_report_download","",""
"Click the Total Lead count cell, verify navigation to /lead/listing, and await loader completion.","649","TC-DASH-005: Verify Interactive Navigation from KPI Cell to Leads Listing","tests.latest_tests","2026-09-05","passed","2026-09-05","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Trigger sanitization on a non-existent mobile number and verify handling.","37","TC-ENQ-009: [Negative] Sanitize API with Non-Existent Dummy Mobile Number","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
"Click 'Send Payment Link' button and assert 'Payment Link Generated' modal appears.","15016","TC-PAYMENT-012: Trigger 'Send Payment Link' and Verify Generated Dialog","tests.latest_tests","2026-09-05","failed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Confirm TDS deduction modal and assert TDS deduction (-Rs. 1,100) and final Grand Total (Rs. 11,880).","5011","TC-PAYMENT-011: Confirm TDS Deduction & Validate 10% TDS (-Rs. 1,100) and Final Total (Rs. 11,880)","tests.latest_tests","2026-09-05","failed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Click 'Update' button and assert success toast.","481","TC-SUPPORT-005: Submit Support Ticket & Verify Toast Notification","tests.latest_tests","2026-09-05","passed","2026-09-05","TestSupportTicketFlow","test_support_ticket_flow","",""
"Verify URL is /payments/generate and 'Desktop' tab is active.","9","TC-PAYMENT-002: Verify Navigation to 'Generate Payment Link' Screen","tests.latest_tests","2026-09-05","passed","2026-09-05","TestPaymentLinkFlow","test_payment_link_flow","",""
"Enter draft remarks, close/cancel modal, re-open modal, and verify unsaved draft was discarded.","3353","TC-RENEWAL-009: Verify Follow-Up Modal Cancellation Discards Unsaved Input","tests.latest_tests","2026-09-05","passed","2026-09-05","TestRenewalLeadFlow","test_renewal_lead_flow","",""
"Verify submitting form without mobile number triggers validation.","1987","TC-LEAD-NEG-001: Validate Form Submission Blocked on Empty Mobile","tests.latest_tests","2026-09-05","passed","2026-09-05","TestCreateLeadFlow","test_create_lead_flow","",""
"Extract numeric Total Lead count from the KPI metrics table and assert it is a valid integer.","2551","TC-DASH-004: Extract and Validate Total Lead Count from KPI Table","tests.latest_tests","2026-09-05","passed","2026-09-05","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Execute /auth/v1/enquiry/enquiryToLead endpoint after ensuring state is ready_to_convert.","266","TC-ENQ-005: Trigger Enquiry-to-Lead Conversion API","tests.latest_tests","2026-09-05","passed","2026-09-05","TestEnquiryToLead","test_enquiry_to_lead","",""
