"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify that 'Follow Up Hygiene (Assigned to First Follow Up)' is present in the table.","0","TC-REP-008: Validate 'Follow Up Hygiene (Assigned to First Follow Up)' Metric Section","tests.latest_tests","2026-08-28","broken","2026-08-28","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Select 'On Call Resolved' from the Status dropdown.","0","TC-SUPPORT-004: Set Support Ticket Status to 'On Call Resolved'","tests.latest_tests","2026-08-28","broken","2026-08-28","TestSupportTicketFlow","test_support_ticket_flow","",""
"Verify that submitting an empty Add Support form triggers mandatory validation and prevents submission.","0","TC-SUPPORT-NEG-01: Verify Blank Form Submission Is Blocked","tests.latest_tests","2026-08-28","broken","2026-08-28","TestSupportTicketFlow","test_support_ticket_flow","",""
"Verify submitting form without mobile number triggers validation.","0","TC-LEAD-NEG-001: Validate Form Submission Blocked on Empty Mobile","tests.latest_tests","2026-08-28","broken","2026-08-28","TestCreateLeadFlow","test_create_lead_flow","",""
"Locate 'All (N)' tab on the Leads listing page, parse numeric count using regex.","0","TC-DASH-006: Extract Lead Count from 'All' Tab on Leads Listing Page","tests.latest_tests","2026-08-28","broken","2026-08-28","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Reset existing lead records for target mobile in PostgreSQL database.","1","TC-DEMO-001: Execute Database Pre-cleanup for Target Mobile Number","tests.latest_tests","2026-08-28","broken","2026-08-28","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Assert prospect row in listing table with Customer, Product, Amount 11880.00, and Status Payment Pending.","0","TC-PAYMENT-010: Verify Created Payment Record (11880.00) in Listing & Open Order Summary","tests.latest_tests","2026-08-28","broken","2026-08-28","TestPaymentLinkFlow","test_payment_link_flow","",""
"Click Dashboard menu item from main navigation and assert URL is /dashboard/support.","0","TC-SUPPORT-007: Navigate to Support Dashboard & Verify Landing URL","tests.latest_tests","2026-08-28","broken","2026-08-28","TestSupportTicketFlow","test_support_ticket_flow","",""
"Complete flow: DB Cleanup -> Create Enquiry -> Sanitize -> Auto Poll / Fallback DB Update -> EnquiryToLead -> DB Verify.","2","TC-ENQ-011: Complete End-to-End Enquiry-to-Lead Pipeline with Automated State Polling & Fallback","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Assert that no error alerts, crashes, or 'Something went wrong' states exist on the report page.","0","TC-REP-003: Verify Absence of System Errors, 500 Banners & Broken State","tests.latest_tests","2026-08-28","broken","2026-08-28","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Verify that user can navigate to the Report listing module and URL reflects /report.","0","TC-REP-001: Verify Successful Navigation to Report Module & Page URL","tests.latest_tests","2026-08-28","broken","2026-08-28","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Click 'Download Report' icon button for Overall Summary and verify modal opens.","0","TC-DOWNLOAD-002: Open 'Advance Filters' Dialog for Overall Summary","tests.latest_tests","2026-08-28","broken","2026-08-28","TestReportDownload","test_report_download","",""
"Verify that Customer Name, Disposition, and Sub Disposition appear in the history grid.","0","TC-SUPPORT-006: Verify Newly Created Ticket in Support History Grid","tests.latest_tests","2026-08-28","broken","2026-08-28","TestSupportTicketFlow","test_support_ticket_flow","",""
"Click the Total Lead count cell, verify navigation to /lead/listing, and await loader completion.","0","TC-DASH-005: Verify Interactive Navigation from KPI Cell to Leads Listing","tests.latest_tests","2026-08-28","broken","2026-08-28","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Fill customer name 'Test Rohit' and valid mobile '9773689711'.","0","TC-SUPPORT-002: Fill Customer Name and Valid 10-Digit Mobile","tests.latest_tests","2026-08-28","broken","2026-08-28","TestSupportTicketFlow","test_support_ticket_flow","",""
"Click 'Copy' button, verify toast, and click 'Back to listing' to return to /payments/listing.","0","TC-PAYMENT-009: Copy Generated Payment Link & Return to Payments Listing","tests.latest_tests","2026-08-28","broken","2026-08-28","TestPaymentLinkFlow","test_payment_link_flow","",""
"Click 'New' button under Desktop tab and verify Prospect/Invoice Details form opens.","0","TC-PAYMENT-003: Open 'New' Prospect Creation Form Under Desktop Tab","tests.latest_tests","2026-08-28","broken","2026-08-28","TestPaymentLinkFlow","test_payment_link_flow","",""
"Toggle Deduct TDS, confirm modal, and verify TDS -₹1,100 and final Grand Total ₹11,880.","0","TC-PAYMENT-007: Enable TDS Deduction, Confirm Modal, and Verify Net Grand Total (₹11,880)","tests.latest_tests","2026-08-28","broken","2026-08-28","TestPaymentLinkFlow","test_payment_link_flow","",""
"Click Download button, save Excel file to disk, and verify file existence and non-zero size.","0","TC-DOWNLOAD-007: Download Physical Excel File to Disk & Validate Integrity","tests.latest_tests","2026-08-28","broken","2026-08-28","TestReportDownload","test_report_download","",""
"Verify that entering an incomplete/short customer mobile number (<10 digits) blocks submission.","0","TC-SUPPORT-NEG-02: Verify Invalid/Short Customer Mobile Rejection","tests.latest_tests","2026-08-28","broken","2026-08-28","TestSupportTicketFlow","test_support_ticket_flow","",""
"Select 'Taxation (GST/VAT/TDS/TCS/RCM)' and 'E-Invoice Print'.","0","TC-SUPPORT-003: Configure Disposition and Sub-Disposition","tests.latest_tests","2026-08-28","broken","2026-08-28","TestSupportTicketFlow","test_support_ticket_flow","",""
"","0","TC-LEAD-005: Close Details Dialog and Search Created Lead in Listing Table","tests.latest_tests","2026-08-28","broken","2026-08-28","TestCreateLeadFlow","test_create_lead_flow","",""
"Check/poll DB for auto-transition to 'ready_to_convert'. If timeout occurs, automatically apply DB fallback.","1","TC-ENQ-004: Ensure DB State is 'ready_to_convert' (Auto-poll with Fallback)","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Click the Excel icon button to trigger generation and close dialog.","0","TC-DOWNLOAD-005: Trigger Excel Report Generation from Advance Filters Modal","tests.latest_tests","2026-08-28","broken","2026-08-28","TestReportDownload","test_report_download","",""
"Reset existing payment prospect records in PostgreSQL for mobile 9811511401 and rohitsolanki1170@gmail.com.","1","TC-PAYMENT-001: Execute Database Pre-cleanup for Target Mobile & Email","tests.latest_tests","2026-08-28","broken","2026-08-28","TestPaymentLinkFlow","test_payment_link_flow","",""
"Execute /auth/v1/enquiry/enquiryToLead endpoint after ensuring state is ready_to_convert.","2","TC-ENQ-005: Trigger Enquiry-to-Lead Conversion API","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Verify that the 'Tasks for Today' header / section is rendered and visible on dashboard.","0","TC-DASH-002: Verify 'Tasks for Today' Dashboard Section Visibility","tests.latest_tests","2026-08-28","broken","2026-08-28","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Trigger sanitization on a non-existent mobile number and verify handling.","30014","TC-ENQ-009: [Negative] Sanitize API with Non-Existent Dummy Mobile Number","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Verify that the newly inserted enquiry appears in PostgreSQL with initial 'pending' status.","2","TC-ENQ-002: Verify Created Enquiry Exists in DB with Initial State","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Fill valid target mobile, contact person, and remarks, then submit.","0","TC-DEMO-002: Open Create Lead Modal and Submit Valid Details","tests.latest_tests","2026-08-28","broken","2026-08-28","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Fill Mobile (9811511401), Dynamic Email, Name, Address, and Pincode (781037 - Kamrup/Assam).","0","TC-PAYMENT-004: Fill Prospect Details with Dynamic Email & Pincode Auto-Fill","tests.latest_tests","2026-08-28","broken","2026-08-28","TestPaymentLinkFlow","test_payment_link_flow","",""
"Poll the reports listing row until status becomes 'Completed' and format shows 'XLSX'.","0","TC-DOWNLOAD-006: Poll and Verify Report Generation Status ('Completed' & 'XLSX')","tests.latest_tests","2026-08-28","broken","2026-08-28","TestReportDownload","test_report_download","",""
"","0","TC-LEAD-002: Open Create Lead Modal & Verify Input Fields Rendered","tests.latest_tests","2026-08-28","broken","2026-08-28","TestCreateLeadFlow","test_create_lead_flow","",""
"Verify that the user navigates to the Report module and reports listing table is visible.","0","TC-DOWNLOAD-001: Navigate to Report Module and Verify Listing View","tests.latest_tests","2026-08-28","broken","2026-08-28","TestReportDownload","test_report_download","",""
"","0","TC-LEAD-001: Verify Navigation to Lead Module and Listing Table Load","tests.latest_tests","2026-08-28","broken","2026-08-28","TestCreateLeadFlow","test_create_lead_flow","",""
"Verify that the 'BIPL Generated' data metric section is present in the table.","0","TC-REP-006: Validate 'BIPL Generated' Metric Column & Section Presence","tests.latest_tests","2026-08-28","broken","2026-08-28","TestOverallSummaryReportFlow","test_overall_summary_report","",""
"Fill valid problem description and solution provided textboxes.","0","TC-SUPPORT-001: Fill Problem and Solution Descriptions","tests.latest_tests","2026-08-28","broken","2026-08-28","TestSupportTicketFlow","test_support_ticket_flow","",""
"","0","TC-LEAD-004: Submit Create Lead Form and Verify 'Lead Details' Confirmation","tests.latest_tests","2026-08-28","broken","2026-08-28","TestCreateLeadFlow","test_create_lead_flow","",""
"Assert that the Dashboard KPI Lead count strictly equals the Leads Listing 'All' tab count.","0","TC-DASH-007: Verify Data Synchronization Between Dashboard Count and Listing Count","tests.latest_tests","2026-08-28","broken","2026-08-28","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"","0","TC-DEMO-NEG-01: [Negative] Validate Form Submission Blocked with Empty Mobile","tests.latest_tests","2026-08-28","broken","2026-08-28","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Verify closing the Create Lead modal does not create a lead and restores the listing view.","0","TC-LEAD-NEG-003: Verify Modal Dismissal Cancels Lead Creation","tests.latest_tests","2026-08-28","broken","2026-08-28","TestCreateLeadFlow","test_create_lead_flow","",""
"Select 'Demo Scheduled' from the Stage dropdown on Lead Details dialog.","0","TC-DEMO-003: Update Lead Stage to 'Demo Scheduled'","tests.latest_tests","2026-08-28","broken","2026-08-28","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Select 'CRM SUPER ADMIN' for Assigned To and '3M Infocare' for Partner Name.","0","TC-DOWNLOAD-003: Configure 'Assigned To' & 'Partner Name' Filters","tests.latest_tests","2026-08-28","broken","2026-08-28","TestReportDownload","test_report_download","",""
"","0","TC-LEAD-003: Fill Valid Dynamic Mobile, Contact Person & Remarks","tests.latest_tests","2026-08-28","broken","2026-08-28","TestCreateLeadFlow","test_create_lead_flow","",""
"Enquiry creation accepts empty/missing mobile with 200, and sanitization API fails validation.","30010","TC-ENQ-007: [Negative] Create Enquiry with Missing Mobile and Assert Failure at Sanitization API","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Send enquiry create request without client/secret headers and assert unauthorized.","30013","TC-ENQ-008: [Negative] Create Enquiry with Missing / Invalid Authorization Headers","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Verify entering incomplete mobile number (<10 digits) prevents submission.","0","TC-LEAD-NEG-002: Validate Mobile Number Field with Short Invalid Length (< 10 Digits)","tests.latest_tests","2026-08-28","broken","2026-08-28","TestCreateLeadFlow","test_create_lead_flow","",""
"Select 'Follow Up - Customer' from Call Disposition dropdown.","0","TC-DEMO-004: Select Call Disposition ('Follow Up - Customer')","tests.latest_tests","2026-08-28","broken","2026-08-28","TestLeadDemoScheduleFlow","test_lead_demo_schedule_flow","",""
"Perform database pre-cleanup and call /API/enquiry/create/ with configured payload & headers.","1","TC-ENQ-001: DB Pre-cleanup and Create Enquiry via REST API","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Verify that authenticated user lands on /dashboard without redirection to login.","0","TC-DASH-001: Verify Dashboard Authentication & Landing URL","tests.latest_tests","2026-08-28","broken","2026-08-28","TestDashboardLeadCountSync","test_dashboard_lead_count_sync","",""
"Query PostgreSQL to verify that enquiry is processed and lead state is updated.","1","TC-ENQ-006: Verify Final Lead Record State in Database","tests.latest_tests","2026-08-28","broken","2026-08-28","TestEnquiryToLead","test_enquiry_to_lead","",""
"Select 'BIPL' for Generated By and apply Date Range via 'Done' button.","0","TC-DOWNLOAD-004: Configure 'Generated By' & 'Date Range' Filters","tests.latest_tests","2026-08-28","broken","2026-08-28","TestReportDownload","test_report_download","",""
